,holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,count,day,month,year,hour,weather_1,weather_2,weather_3,weather_4,season_1,season_2,season_3,season_4
4050,0,1,22.96,26.515,68,7.0015,41,333,374,0,9,2011,19,False,True,False,False,False,False,True,False
4051,0,1,22.96,26.515,68,8.9981,27,204,231,0,9,2011,20,False,True,False,False,False,False,True,False
4052,0,1,22.96,26.515,68,11.0014,19,181,200,0,9,2011,21,False,True,False,False,False,False,True,False
4053,0,1,22.96,26.515,68,11.0014,25,104,129,0,9,2011,22,False,True,False,False,False,False,True,False
4054,0,1,22.96,26.515,73,12.998,13,55,68,0,9,2011,23,False,True,False,False,False,False,True,False
4055,0,0,20.5,24.24,63,26.0027,24,106,130,5,10,2011,0,True,False,False,False,False,False,False,True
4056,0,0,19.68,23.485,67,22.0028,11,47,58,5,10,2011,1,True,False,False,False,False,False,False,True
4057,0,0,18.86,22.725,63,27.9993,21,46,67,5,10,2011,2,True,False,False,False,False,False,False,True
4058,0,0,18.86,22.725,59,27.9993,8,17,25,5,10,2011,3,True,False,False,False,False,False,False,True
4059,0,0,18.04,21.97,58,27.9993,2,6,8,5,10,2011,4,True,False,False,False,False,False,False,True
4060,0,0,18.04,21.97,62,19.9995,1,4,5,5,10,2011,5,False,True,False,False,False,False,False,True
4061,0,0,17.22,21.21,67,22.0028,4,15,19,5,10,2011,6,True,False,False,False,False,False,False,True
4062,0,0,17.22,21.21,67,16.9979,6,30,36,5,10,2011,7,False,False,True,False,False,False,False,True
4063,0,0,16.4,20.455,76,22.0028,9,58,67,5,10,2011,8,False,True,False,False,False,False,False,True
4064,0,0,16.4,20.455,82,23.9994,17,112,129,5,10,2011,9,False,False,True,False,False,False,False,True
4065,0,0,16.4,20.455,76,23.9994,21,100,121,5,10,2011,10,False,False,True,False,False,False,False,True
4066,0,0,15.58,19.695,82,22.0028,30,102,132,5,10,2011,11,False,False,True,False,False,False,False,True
4067,0,0,16.4,20.455,82,16.9979,28,130,158,5,10,2011,12,False,True,False,False,False,False,False,True
4068,0,0,16.4,20.455,82,22.0028,27,98,125,5,10,2011,13,False,True,False,False,False,False,False,True
4069,0,0,17.22,21.21,71,23.9994,33,147,180,5,10,2011,14,False,True,False,False,False,False,False,True
4070,0,0,17.22,21.21,71,19.0012,41,154,195,5,10,2011,15,False,True,False,False,False,False,False,True
4071,0,0,16.4,20.455,76,19.9995,58,165,223,5,10,2011,16,False,True,False,False,False,False,False,True
4072,0,0,16.4,20.455,76,12.998,58,170,228,5,10,2011,17,False,False,True,False,False,False,False,True
4073,0,0,15.58,19.695,87,15.0013,23,117,140,5,10,2011,18,False,False,True,False,False,False,False,True
4074,0,0,15.58,19.695,82,12.998,27,99,126,5,10,2011,19,False,True,False,False,False,False,False,True
4075,0,0,14.76,18.18,87,7.0015,8,58,66,5,10,2011,20,False,False,True,False,False,False,False,True
4076,0,0,14.76,18.18,87,7.0015,3,53,56,5,10,2011,21,False,False,True,False,False,False,False,True
4077,0,0,14.76,17.425,93,15.0013,12,58,70,5,10,2011,22,False,True,False,False,False,False,False,True
4078,0,0,14.76,17.425,93,15.0013,8,57,65,5,10,2011,23,False,False,True,False,False,False,False,True
4079,0,0,14.76,16.665,93,19.9995,4,43,47,6,10,2011,0,False,False,True,False,False,False,False,True
4080,0,0,13.94,15.91,87,16.9979,1,23,24,6,10,2011,1,False,False,True,False,False,False,False,True
4081,0,0,13.94,15.15,87,19.9995,3,27,30,6,10,2011,2,False,False,True,False,False,False,False,True
4082,0,0,13.94,15.91,87,19.0012,4,5,9,6,10,2011,3,False,False,True,False,False,False,False,True
4083,0,0,13.94,15.91,87,16.9979,4,3,7,6,10,2011,4,False,True,False,False,False,False,False,True
4084,0,0,13.12,15.15,87,19.0012,0,7,7,6,10,2011,5,True,False,False,False,False,False,False,True
4085,0,0,13.12,15.91,81,11.0014,2,13,15,6,10,2011,6,True,False,False,False,False,False,False,True
4086,0,0,13.94,16.665,76,12.998,5,24,29,6,10,2011,7,True,False,False,False,False,False,False,True
4087,0,0,13.94,16.665,76,12.998,14,50,64,6,10,2011,8,False,True,False,False,False,False,False,True
4088,0,0,14.76,16.665,76,23.9994,19,96,115,6,10,2011,9,True,False,False,False,False,False,False,True
4089,0,0,14.76,16.665,71,19.0012,60,188,248,6,10,2011,10,False,True,False,False,False,False,False,True
4090,0,0,15.58,19.695,66,16.9979,74,218,292,6,10,2011,11,False,True,False,False,False,False,False,True
4091,0,0,16.4,20.455,62,12.998,78,243,321,6,10,2011,12,False,True,False,False,False,False,False,True
4092,0,0,16.4,20.455,62,15.0013,84,224,308,6,10,2011,13,False,False,True,False,False,False,False,True
4093,0,0,14.76,17.425,81,11.0014,61,195,256,6,10,2011,14,False,False,True,False,False,False,False,True
4094,0,0,14.76,16.665,81,16.9979,29,144,173,6,10,2011,15,False,False,True,False,False,False,False,True
4095,0,0,14.76,17.425,87,12.998,44,162,206,6,10,2011,16,False,False,True,False,False,False,False,True
4096,0,0,14.76,17.425,87,11.0014,32,135,167,6,10,2011,17,False,False,True,False,False,False,False,True
4097,0,0,14.76,17.425,81,12.998,16,158,174,6,10,2011,18,False,True,False,False,False,False,False,True
4098,0,0,15.58,19.695,76,11.0014,34,128,162,6,10,2011,19,False,True,False,False,False,False,False,True
4099,0,0,14.76,16.665,76,16.9979,16,71,87,6,10,2011,20,False,True,False,False,False,False,False,True
4100,0,0,14.76,17.425,71,15.0013,17,71,88,6,10,2011,21,True,False,False,False,False,False,False,True
4101,0,0,14.76,18.18,81,6.0032,9,55,64,6,10,2011,22,False,False,True,False,False,False,False,True
4102,0,0,14.76,18.18,81,6.0032,6,19,25,6,10,2011,23,True,False,False,False,False,False,False,True
4103,0,1,13.94,17.425,87,7.0015,3,13,16,0,10,2011,0,True,False,False,False,False,False,False,True
4104,0,1,14.76,18.18,81,6.0032,1,5,6,0,10,2011,1,True,False,False,False,False,False,False,True
4105,0,1,14.76,18.18,76,7.0015,0,4,4,0,10,2011,2,True,False,False,False,False,False,False,True
4106,0,1,14.76,18.94,81,0.0,1,6,7,0,10,2011,3,True,False,False,False,False,False,False,True
4107,0,1,13.94,17.425,87,7.0015,2,6,8,0,10,2011,4,True,False,False,False,False,False,False,True
4108,0,1,14.76,18.18,76,7.0015,4,17,21,0,10,2011,5,False,True,False,False,False,False,False,True
4109,0,1,14.76,18.94,71,0.0,3,91,94,0,10,2011,6,False,True,False,False,False,False,False,True
4110,0,1,14.76,17.425,71,8.9981,8,241,249,0,10,2011,7,False,True,False,False,False,False,False,True
4111,0,1,14.76,18.18,71,7.0015,13,359,372,0,10,2011,8,False,True,False,False,False,False,False,True
4112,0,1,16.4,20.455,66,6.0032,12,141,153,0,10,2011,9,False,True,False,False,False,False,False,True
4113,0,1,16.4,20.455,66,7.0015,19,82,101,0,10,2011,10,False,True,False,False,False,False,False,True
4114,0,1,16.4,20.455,71,15.0013,26,100,126,0,10,2011,11,False,True,False,False,False,False,False,True
4115,0,1,16.4,20.455,71,8.9981,29,118,147,0,10,2011,12,False,True,False,False,False,False,False,True
4116,0,1,17.22,21.21,67,11.0014,16,102,118,0,10,2011,13,False,False,True,False,False,False,False,True
4117,0,1,16.4,20.455,76,0.0,26,94,120,0,10,2011,14,False,False,True,False,False,False,False,True
4118,0,1,16.4,20.455,76,0.0,22,79,101,0,10,2011,15,False,False,True,False,False,False,False,True
4119,0,1,16.4,20.455,76,7.0015,16,202,218,0,10,2011,16,False,True,False,False,False,False,False,True
4120,0,1,16.4,20.455,76,11.0014,40,455,495,0,10,2011,17,False,True,False,False,False,False,False,True
4121,0,1,16.4,20.455,76,11.0014,28,384,412,0,10,2011,18,False,True,False,False,False,False,False,True
4122,0,1,16.4,20.455,76,0.0,15,300,315,0,10,2011,19,True,False,False,False,False,False,False,True
4123,0,1,16.4,20.455,82,0.0,13,191,204,0,10,2011,20,False,False,True,False,False,False,False,True
4124,0,1,16.4,20.455,82,0.0,10,128,138,0,10,2011,21,False,True,False,False,False,False,False,True
4125,0,1,16.4,20.455,82,0.0,12,79,91,0,10,2011,22,False,True,False,False,False,False,False,True
4126,0,1,16.4,20.455,82,7.0015,11,43,54,0,10,2011,23,False,True,False,False,False,False,False,True
4127,0,1,16.4,20.455,87,6.0032,5,22,27,1,10,2011,0,False,True,False,False,False,False,False,True
4128,0,1,16.4,20.455,87,7.0015,1,8,9,1,10,2011,1,False,True,False,False,False,False,False,True
4129,0,1,16.4,20.455,87,0.0,1,2,3,1,10,2011,2,False,True,False,False,False,False,False,True
4130,0,1,16.4,20.455,82,7.0015,3,3,6,1,10,2011,3,True,False,False,False,False,False,False,True
4131,0,1,16.4,20.455,82,6.0032,3,4,7,1,10,2011,4,True,False,False,False,False,False,False,True
4132,0,1,16.4,20.455,82,8.9981,2,25,27,1,10,2011,5,True,False,False,False,False,False,False,True
4133,0,1,16.4,20.455,82,7.0015,3,109,112,1,10,2011,6,True,False,False,False,False,False,False,True
4134,0,1,17.22,21.21,82,19.0012,11,298,309,1,10,2011,7,True,False,False,False,False,False,False,True
4135,0,1,18.04,21.97,77,15.0013,28,372,400,1,10,2011,8,True,False,False,False,False,False,False,True
4136,0,1,18.86,22.725,67,16.9979,19,168,187,1,10,2011,9,True,False,False,False,False,False,False,True
4137,0,1,19.68,23.485,67,19.0012,19,107,126,1,10,2011,10,True,False,False,False,False,False,False,True
4138,0,1,22.14,25.76,64,19.0012,22,102,124,1,10,2011,11,True,False,False,False,False,False,False,True
4139,0,1,22.96,26.515,56,19.9995,39,160,199,1,10,2011,12,True,False,False,False,False,False,False,True
4140,0,1,22.96,26.515,56,19.9995,20,153,173,1,10,2011,13,True,False,False,False,False,False,False,True
4141,0,1,23.78,27.275,53,16.9979,27,156,183,1,10,2011,14,True,False,False,False,False,False,False,True
4142,0,1,23.78,27.275,56,19.0012,28,166,194,1,10,2011,15,True,False,False,False,False,False,False,True
4143,0,1,23.78,27.275,56,22.0028,36,273,309,1,10,2011,16,True,False,False,False,False,False,False,True
4144,0,1,22.96,26.515,60,26.0027,55,530,585,1,10,2011,17,True,False,False,False,False,False,False,True
4145,0,1,22.14,25.76,64,19.0012,68,456,524,1,10,2011,18,True,False,False,False,False,False,False,True
4146,0,1,21.32,25.0,68,15.0013,35,310,345,1,10,2011,19,True,False,False,False,False,False,False,True
4147,0,1,21.32,25.0,68,15.0013,25,236,261,1,10,2011,20,True,False,False,False,False,False,False,True
4148,0,1,20.5,24.24,72,8.9981,22,144,166,1,10,2011,21,True,False,False,False,False,False,False,True
4149,0,1,20.5,24.24,72,8.9981,8,106,114,1,10,2011,22,True,False,False,False,False,False,False,True
4150,0,1,19.68,23.485,77,8.9981,6,60,66,1,10,2011,23,True,False,False,False,False,False,False,True
4151,0,1,19.68,23.485,77,8.9981,7,36,43,2,10,2011,0,True,False,False,False,False,False,False,True
4152,0,1,19.68,23.485,77,11.0014,4,7,11,2,10,2011,1,True,False,False,False,False,False,False,True
4153,0,1,18.86,22.725,82,11.0014,1,2,3,2,10,2011,2,True,False,False,False,False,False,False,True
4154,0,1,18.86,22.725,82,7.0015,1,5,6,2,10,2011,3,True,False,False,False,False,False,False,True
4155,0,1,18.04,21.97,88,0.0,1,4,5,2,10,2011,4,True,False,False,False,False,False,False,True
4156,0,1,18.04,21.97,82,8.9981,3,29,32,2,10,2011,5,True,False,False,False,False,False,False,True
4157,0,1,18.04,21.97,82,7.0015,5,112,117,2,10,2011,6,True,False,False,False,False,False,False,True
4158,0,1,18.86,22.725,77,7.0015,9,292,301,2,10,2011,7,True,False,False,False,False,False,False,True
4159,0,1,21.32,25.0,63,0.0,26,441,467,2,10,2011,8,True,False,False,False,False,False,False,True
4160,0,1,22.14,25.76,60,19.9995,32,187,219,2,10,2011,9,True,False,False,False,False,False,False,True
4161,0,1,22.96,26.515,56,26.0027,30,103,133,2,10,2011,10,True,False,False,False,False,False,False,True
4162,0,1,24.6,31.06,46,19.0012,32,138,170,2,10,2011,11,True,False,False,False,False,False,False,True
4163,0,1,25.42,31.06,43,22.0028,34,180,214,2,10,2011,12,True,False,False,False,False,False,False,True
4164,0,1,26.24,31.06,41,15.0013,30,189,219,2,10,2011,13,True,False,False,False,False,False,False,True
4165,0,1,26.24,31.06,41,19.0012,34,156,190,2,10,2011,14,True,False,False,False,False,False,False,True
4166,0,1,26.24,31.06,47,19.0012,35,147,182,2,10,2011,15,True,False,False,False,False,False,False,True
4167,0,1,26.24,31.06,47,22.0028,37,245,282,2,10,2011,16,True,False,False,False,False,False,False,True
4168,0,1,26.24,31.06,47,16.9979,66,525,591,2,10,2011,17,True,False,False,False,False,False,False,True
4169,0,1,24.6,31.06,53,11.0014,57,536,593,2,10,2011,18,True,False,False,False,False,False,False,True
4170,0,1,23.78,27.275,56,8.9981,40,334,374,2,10,2011,19,True,False,False,False,False,False,False,True
4171,0,1,21.32,25.0,77,11.0014,18,228,246,2,10,2011,20,True,False,False,False,False,False,False,True
4172,0,1,20.5,24.24,82,7.0015,28,173,201,2,10,2011,21,True,False,False,False,False,False,False,True
4173,0,1,21.32,25.0,72,0.0,20,134,154,2,10,2011,22,True,False,False,False,False,False,False,True
4174,0,1,20.5,24.24,77,7.0015,9,64,73,2,10,2011,23,True,False,False,False,False,False,False,True
4175,0,1,20.5,24.24,72,12.998,6,34,40,3,10,2011,0,True,False,False,False,False,False,False,True
4176,0,1,19.68,23.485,63,12.998,5,17,22,3,10,2011,1,True,False,False,False,False,False,False,True
4177,0,1,18.86,22.725,67,12.998,2,8,10,3,10,2011,2,True,False,False,False,False,False,False,True
4178,0,1,18.04,21.97,67,15.0013,1,4,5,3,10,2011,3,True,False,False,False,False,False,False,True
4179,0,1,18.04,21.97,62,19.0012,0,5,5,3,10,2011,4,True,False,False,False,False,False,False,True
4180,0,1,17.22,21.21,62,12.998,0,24,24,3,10,2011,5,True,False,False,False,False,False,False,True
4181,0,1,16.4,20.455,66,12.998,4,110,114,3,10,2011,6,True,False,False,False,False,False,False,True
4182,0,1,17.22,21.21,62,12.998,15,287,302,3,10,2011,7,True,False,False,False,False,False,False,True
4183,0,1,18.04,21.97,62,11.0014,20,437,457,3,10,2011,8,True,False,False,False,False,False,False,True
4184,0,1,18.86,22.725,63,12.998,20,188,208,3,10,2011,9,True,False,False,False,False,False,False,True
4185,0,1,21.32,25.0,52,0.0,24,105,129,3,10,2011,10,True,False,False,False,False,False,False,True
4186,0,1,22.14,25.76,49,0.0,29,115,144,3,10,2011,11,True,False,False,False,False,False,False,True
4187,0,1,22.96,26.515,49,6.0032,46,180,226,3,10,2011,12,True,False,False,False,False,False,False,True
4188,0,1,22.96,26.515,46,6.0032,33,158,191,3,10,2011,13,True,False,False,False,False,False,False,True
4189,0,1,23.78,27.275,43,6.0032,56,139,195,3,10,2011,14,True,False,False,False,False,False,False,True
4190,0,1,23.78,27.275,46,8.9981,62,157,219,3,10,2011,15,True,False,False,False,False,False,False,True
4191,0,1,23.78,27.275,49,12.998,51,272,323,3,10,2011,16,True,False,False,False,False,False,False,True
4192,0,1,22.96,26.515,52,8.9981,63,505,568,3,10,2011,17,True,False,False,False,False,False,False,True
4193,0,1,22.14,25.76,64,6.0032,59,479,538,3,10,2011,18,True,False,False,False,False,False,False,True
4194,0,1,21.32,25.0,59,7.0015,38,305,343,3,10,2011,19,True,False,False,False,False,False,False,True
4195,0,1,20.5,24.24,77,7.0015,29,231,260,3,10,2011,20,True,False,False,False,False,False,False,True
4196,0,1,18.86,22.725,88,6.0032,34,161,195,3,10,2011,21,True,False,False,False,False,False,False,True
4197,0,1,18.86,22.725,82,0.0,24,124,148,3,10,2011,22,True,False,False,False,False,False,False,True
4198,0,1,18.04,21.97,88,6.0032,18,81,99,3,10,2011,23,True,False,False,False,False,False,False,True
4199,0,1,18.04,21.97,88,0.0,19,48,67,4,10,2011,0,True,False,False,False,False,False,False,True
4200,0,1,18.04,21.97,88,0.0,3,25,28,4,10,2011,1,True,False,False,False,False,False,False,True
4201,0,1,17.22,21.21,88,0.0,0,5,5,4,10,2011,2,True,False,False,False,False,False,False,True
4202,0,1,16.4,20.455,87,0.0,1,9,10,4,10,2011,3,True,False,False,False,False,False,False,True
4203,0,1,16.4,20.455,87,7.0015,0,5,5,4,10,2011,4,True,False,False,False,False,False,False,True
4204,0,1,17.22,21.21,82,0.0,3,24,27,4,10,2011,5,True,False,False,False,False,False,False,True
4205,0,1,17.22,21.21,88,0.0,3,84,87,4,10,2011,6,True,False,False,False,False,False,False,True
4206,0,1,17.22,21.21,94,0.0,5,237,242,4,10,2011,7,True,False,False,False,False,False,False,True
4207,0,1,18.86,22.725,82,0.0,31,386,417,4,10,2011,8,True,False,False,False,False,False,False,True
4208,0,1,19.68,23.485,77,0.0,34,207,241,4,10,2011,9,True,False,False,False,False,False,False,True
4209,0,1,21.32,25.0,68,6.0032,48,126,174,4,10,2011,10,True,False,False,False,False,False,False,True
4210,0,1,22.96,26.515,63,0.0,80,150,230,4,10,2011,11,True,False,False,False,False,False,False,True
4211,0,1,24.6,31.06,53,0.0,61,174,235,4,10,2011,12,True,False,False,False,False,False,False,True
4212,0,1,24.6,31.06,46,0.0,95,210,305,4,10,2011,13,True,False,False,False,False,False,False,True
4213,0,1,25.42,31.06,50,0.0,77,179,256,4,10,2011,14,True,False,False,False,False,False,False,True
4214,0,1,27.06,31.06,41,0.0,68,202,270,4,10,2011,15,True,False,False,False,False,False,False,True
4215,0,1,26.24,31.06,44,0.0,73,346,419,4,10,2011,16,True,False,False,False,False,False,False,True
4216,0,1,24.6,31.06,56,16.9979,101,462,563,4,10,2011,17,True,False,False,False,False,False,False,True
4217,0,1,22.96,26.515,60,6.0032,94,371,465,4,10,2011,18,True,False,False,False,False,False,False,True
4218,0,1,22.96,26.515,52,0.0,51,243,294,4,10,2011,19,True,False,False,False,False,False,False,True
4219,0,1,22.14,25.76,49,0.0,30,167,197,4,10,2011,20,True,False,False,False,False,False,False,True
4220,0,1,20.5,24.24,68,0.0,22,144,166,4,10,2011,21,True,False,False,False,False,False,False,True
4221,0,1,20.5,24.24,68,0.0,27,119,146,4,10,2011,22,True,False,False,False,False,False,False,True
4222,0,1,20.5,24.24,63,0.0,23,113,136,4,10,2011,23,True,False,False,False,False,False,False,True
4223,0,0,19.68,23.485,72,0.0,17,72,89,5,10,2011,0,True,False,False,False,False,False,False,True
4224,0,0,18.86,22.725,82,0.0,14,51,65,5,10,2011,1,True,False,False,False,False,False,False,True
4225,0,0,18.86,22.725,82,0.0,4,41,45,5,10,2011,2,True,False,False,False,False,False,False,True
4226,0,0,18.04,21.97,88,0.0,4,16,20,5,10,2011,3,True,False,False,False,False,False,False,True
4227,0,0,17.22,21.21,94,8.9981,3,7,10,5,10,2011,4,True,False,False,False,False,False,False,True
4228,0,0,17.22,21.21,88,7.0015,1,7,8,5,10,2011,5,True,False,False,False,False,False,False,True
4229,0,0,17.22,21.21,94,0.0,6,16,22,5,10,2011,6,True,False,False,False,False,False,False,True
4230,0,0,17.22,21.21,94,6.0032,27,46,73,5,10,2011,7,True,False,False,False,False,False,False,True
4231,0,0,18.86,22.725,82,0.0,14,89,103,5,10,2011,8,True,False,False,False,False,False,False,True
4232,0,0,20.5,24.24,77,0.0,54,163,217,5,10,2011,9,True,False,False,False,False,False,False,True
4233,0,0,21.32,25.0,77,0.0,120,217,337,5,10,2011,10,True,False,False,False,False,False,False,True
4234,0,0,23.78,27.275,56,0.0,176,221,397,5,10,2011,11,True,False,False,False,False,False,False,True
4235,0,0,25.42,31.06,35,0.0,191,255,446,5,10,2011,12,True,False,False,False,False,False,False,True
4236,0,0,25.42,31.06,46,7.0015,256,229,485,5,10,2011,13,True,False,False,False,False,False,False,True
4237,0,0,25.42,31.06,50,6.0032,251,214,465,5,10,2011,14,True,False,False,False,False,False,False,True
4238,0,0,27.06,31.06,39,0.0,262,234,496,5,10,2011,15,True,False,False,False,False,False,False,True
4239,0,0,26.24,31.06,44,6.0032,221,230,451,5,10,2011,16,True,False,False,False,False,False,False,True
4240,0,0,25.42,31.06,50,8.9981,174,219,393,5,10,2011,17,True,False,False,False,False,False,False,True
4241,0,0,24.6,31.06,46,7.0015,135,224,359,5,10,2011,18,True,False,False,False,False,False,False,True
4242,0,0,22.14,25.76,68,8.9981,76,172,248,5,10,2011,19,True,False,False,False,False,False,False,True
4243,0,0,21.32,25.0,77,7.0015,78,124,202,5,10,2011,20,True,False,False,False,False,False,False,True
4244,0,0,21.32,25.0,77,0.0,54,133,187,5,10,2011,21,True,False,False,False,False,False,False,True
4245,0,0,20.5,24.24,77,0.0,45,104,149,5,10,2011,22,True,False,False,False,False,False,False,True
4246,0,0,19.68,23.485,88,0.0,52,90,142,5,10,2011,23,True,False,False,False,False,False,False,True
4247,0,0,18.86,22.725,88,6.0032,46,83,129,6,10,2011,0,True,False,False,False,False,False,False,True
4248,0,0,18.86,22.725,88,0.0,15,63,78,6,10,2011,1,True,False,False,False,False,False,False,True
4249,0,0,18.86,22.725,88,0.0,20,35,55,6,10,2011,2,True,False,False,False,False,False,False,True
4250,0,0,18.04,21.97,88,0.0,10,20,30,6,10,2011,3,True,False,False,False,False,False,False,True
4251,0,0,18.04,21.97,88,0.0,7,7,14,6,10,2011,4,True,False,False,False,False,False,False,True
4252,0,0,18.04,21.97,88,0.0,1,14,15,6,10,2011,5,True,False,False,False,False,False,False,True
4253,0,0,18.04,21.97,88,0.0,7,14,21,6,10,2011,6,True,False,False,False,False,False,False,True
4254,0,0,18.04,21.97,86,0.0,18,26,44,6,10,2011,7,True,False,False,False,False,False,False,True
4255,0,0,18.86,22.725,88,0.0,25,82,107,6,10,2011,8,True,False,False,False,False,False,False,True
4256,0,0,20.5,24.24,77,0.0,66,119,185,6,10,2011,9,True,False,False,False,False,False,False,True
4257,0,0,22.96,26.515,68,6.0032,155,210,365,6,10,2011,10,True,False,False,False,False,False,False,True
4258,0,0,25.42,31.06,53,6.0032,189,234,423,6,10,2011,11,True,False,False,False,False,False,False,True
4259,0,0,26.24,31.06,44,6.0032,212,243,455,6,10,2011,12,True,False,False,False,False,False,False,True
4260,0,0,27.06,31.06,44,6.0032,225,193,418,6,10,2011,13,True,False,False,False,False,False,False,True
4261,0,0,27.88,31.82,47,11.0014,272,228,500,6,10,2011,14,True,False,False,False,False,False,False,True
4262,0,0,27.88,31.82,51,11.0014,198,209,407,6,10,2011,15,True,False,False,False,False,False,False,True
4263,0,0,27.06,31.06,50,8.9981,223,247,470,6,10,2011,16,True,False,False,False,False,False,False,True
4264,0,0,25.42,30.305,61,7.0015,208,230,438,6,10,2011,17,True,False,False,False,False,False,False,True
4265,0,0,26.24,31.06,50,7.0015,186,228,414,6,10,2011,18,True,False,False,False,False,False,False,True
4266,0,0,22.96,26.515,73,6.0032,116,186,302,6,10,2011,19,True,False,False,False,False,False,False,True
4267,0,0,22.96,26.515,73,7.0015,59,134,193,6,10,2011,20,True,False,False,False,False,False,False,True
4268,0,0,22.14,25.76,83,7.0015,53,120,173,6,10,2011,21,True,False,False,False,False,False,False,True
4269,0,0,21.32,25.0,94,0.0,48,104,152,6,10,2011,22,False,True,False,False,False,False,False,True
4270,0,0,20.5,24.24,88,7.0015,38,85,123,6,10,2011,23,True,False,False,False,False,False,False,True
4271,1,0,20.5,24.24,94,0.0,11,42,53,0,10,2011,0,True,False,False,False,False,False,False,True
4272,1,0,19.68,23.485,88,0.0,4,30,34,0,10,2011,1,True,False,False,False,False,False,False,True
4273,1,0,19.68,23.485,88,0.0,4,15,19,0,10,2011,2,True,False,False,False,False,False,False,True
4274,1,0,18.86,22.725,88,0.0,2,9,11,0,10,2011,3,True,False,False,False,False,False,False,True
4275,1,0,18.86,22.725,94,0.0,2,4,6,0,10,2011,4,True,False,False,False,False,False,False,True
4276,1,0,18.86,22.725,94,0.0,2,19,21,0,10,2011,5,True,False,False,False,False,False,False,True
4277,1,0,18.04,21.97,94,0.0,5,39,44,0,10,2011,6,True,False,False,False,False,False,False,True
4278,1,0,18.86,22.725,88,0.0,12,102,114,0,10,2011,7,True,False,False,False,False,False,False,True
4279,1,0,21.32,25.0,83,0.0,27,227,254,0,10,2011,8,True,False,False,False,False,False,False,True
4280,1,0,22.14,25.76,77,0.0,58,161,219,0,10,2011,9,True,False,False,False,False,False,False,True
4281,1,0,22.96,26.515,73,11.0014,107,158,265,0,10,2011,10,True,False,False,False,False,False,False,True
4282,1,0,25.42,30.305,69,6.0032,139,183,322,0,10,2011,11,True,False,False,False,False,False,False,True
4283,1,0,28.7,32.575,48,6.0032,164,201,365,0,10,2011,12,False,True,False,False,False,False,False,True
4284,1,0,29.52,32.575,37,0.0,146,219,365,0,10,2011,13,True,False,False,False,False,False,False,True
4285,1,0,30.34,32.575,37,0.0,147,223,370,0,10,2011,14,True,False,False,False,False,False,False,True
4286,1,0,29.52,32.575,42,7.0015,130,254,384,0,10,2011,15,False,True,False,False,False,False,False,True
4287,1,0,28.7,31.82,45,6.0032,154,248,402,0,10,2011,16,False,True,False,False,False,False,False,True
4288,1,0,27.06,31.06,54,7.0015,125,334,459,0,10,2011,17,False,True,False,False,False,False,False,True
4289,1,0,26.24,31.06,53,0.0,108,365,473,0,10,2011,18,False,True,False,False,False,False,False,True
4290,1,0,23.78,27.275,78,6.0032,69,267,336,0,10,2011,19,False,True,False,False,False,False,False,True
4291,1,0,24.6,29.545,73,0.0,37,188,225,0,10,2011,20,True,False,False,False,False,False,False,True
4292,1,0,22.96,26.515,88,6.0032,27,148,175,0,10,2011,21,True,False,False,False,False,False,False,True
4293,1,0,22.96,26.515,88,6.0032,22,104,126,0,10,2011,22,True,False,False,False,False,False,False,True
4294,1,0,22.14,25.76,88,7.0015,12,63,75,0,10,2011,23,False,True,False,False,False,False,False,True
4295,0,1,22.14,25.76,88,0.0,14,16,30,1,10,2011,0,False,True,False,False,False,False,False,True
4296,0,1,21.32,25.0,94,6.0032,2,9,11,1,10,2011,1,False,True,False,False,False,False,False,True
4297,0,1,21.32,25.0,94,8.9981,1,4,5,1,10,2011,2,False,True,False,False,False,False,False,True
4298,0,1,21.32,25.0,88,7.0015,2,1,3,1,10,2011,3,False,True,False,False,False,False,False,True
4299,0,1,21.32,25.0,88,8.9981,0,5,5,1,10,2011,4,False,True,False,False,False,False,False,True
4300,0,1,21.32,25.0,88,0.0,0,20,20,1,10,2011,5,False,True,False,False,False,False,False,True
4301,0,1,21.32,25.0,83,6.0032,9,114,123,1,10,2011,6,True,False,False,False,False,False,False,True
4302,0,1,21.32,25.0,88,6.0032,19,333,352,1,10,2011,7,False,True,False,False,False,False,False,True
4303,0,1,22.96,26.515,83,7.0015,31,375,406,1,10,2011,8,False,True,False,False,False,False,False,True
4304,0,1,24.6,29.545,69,0.0,40,195,235,1,10,2011,9,False,True,False,False,False,False,False,True
4305,0,1,24.6,29.545,69,8.9981,38,111,149,1,10,2011,10,False,True,False,False,False,False,False,True
4306,0,1,24.6,29.545,73,11.0014,31,92,123,1,10,2011,11,False,True,False,False,False,False,False,True
4307,0,1,24.6,29.545,73,11.0014,51,130,181,1,10,2011,12,False,True,False,False,False,False,False,True
4308,0,1,24.6,29.545,73,12.998,42,138,180,1,10,2011,13,False,True,False,False,False,False,False,True
4309,0,1,24.6,29.545,73,7.0015,54,117,171,1,10,2011,14,False,False,True,False,False,False,False,True
4310,0,1,24.6,28.79,78,11.0014,36,139,175,1,10,2011,15,False,True,False,False,False,False,False,True
4311,0,1,24.6,29.545,73,11.0014,63,257,320,1,10,2011,16,False,True,False,False,False,False,False,True
4312,0,1,24.6,28.79,78,16.9979,70,534,604,1,10,2011,17,False,True,False,False,False,False,False,True
4313,0,1,24.6,28.79,78,15.0013,46,493,539,1,10,2011,18,False,True,False,False,False,False,False,True
